2022-01-29T18:20:44+00:00
Running ./Lookup_benchmark
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.26, 0.75, 0.91
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPMurmur/4/4",1,109.442,109.441,s,,,,,,0.7,8.38861e+08,100
"QPMurmur/0/5",1,1.22732,1.22729,s,,,,,,0.9,9.32068e+06,0
"QPMurmur/1/5",1,1.77567,1.77566,s,,,,,,0.9,1.11848e+07,0.25
"QPMurmur/2/5",1,3.22832,3.22828,s,,,,,,0.9,1.67772e+07,0.5
"QPMurmur/3/5",1,7.28243,7.28234,s,,,,,,0.9,3.35544e+07,0.75
"QPMurmur/4/5",1,178.108,178.106,s,,,,,,0.9,8.38861e+08,100
"RHMult/0/3",47743829,1.06957e-08,0.43006,s,,,,,,0.5,9.32068e+06,0
"RHMult/1/3",1,0.588084,0.588076,s,,,,,,0.5,1.11848e+07,0.25
"RHMult/2/3",1,1.02277,1.02274,s,,,,,,0.5,1.67772e+07,0.5
"RHMult/0/4",1,0.514771,0.514773,s,,,,,,0.7,9.32068e+06,0
"RHMult/1/4",1,0.728526,0.728499,s,,,,,,0.7,1.11848e+07,0.25
"RHMult/2/4",1,1.34523,1.30521,s,,,,,,0.7,1.67772e+07,0.5
"RHMult/3/3",1,2.19021,2.19019,s,,,,,,0.5,3.35544e+07,0.75
"RHMult/4/3",1,51.6536,51.6529,s,,,,,,0.5,8.38861e+08,100
"RHMult/3/4",1,2.9034,2.70332,s,,,,,,0.7,3.35544e+07,0.75
"RHMult/4/4",1,73.3963,69.3951,s,,,,,,0.7,8.38861e+08,100
"RHMult/0/5",1,0.577803,0.577798,s,,,,,,0.9,9.32068e+06,0
"RHMult/1/5",1,0.860998,0.860992,s,,,,,,0.9,1.11848e+07,0.25
"RHMult/2/5",1,1.65475,1.6547,s,,,,,,0.9,1.67772e+07,0.5
"RHMult/3/5",1,3.44678,3.4467,s,,,,,,0.9,3.35544e+07,0.75
"RHMult/4/5",1,86.104,86.1027,s,,,,,,0.9,8.38861e+08,100
"RHMurmur/0/3",1,0.627342,0.627327,s,,,,,,0.5,9.32068e+06,0
"RHMurmur/1/3",1,0.83709,0.837062,s,,,,,,0.5,1.11848e+07,0.25
"RHMurmur/2/3",1,1.45868,1.45864,s,,,,,,0.5,1.67772e+07,0.5
"RHMurmur/0/4",1,0.85975,0.859675,s,,,,,,0.7,9.32068e+06,0
"RHMurmur/1/4",1,1.12371,1.12369,s,,,,,,0.7,1.11848e+07,0.25
"RHMurmur/2/4",1,1.81478,1.75476,s,,,,,,0.7,1.67772e+07,0.5
"RHMurmur/3/3",1,3.01779,3.01772,s,,,,,,0.5,3.35544e+07,0.75
"RHMurmur/4/3",1,70.1362,70.1349,s,,,,,,0.5,8.38861e+08,100
"RHMurmur/3/4",1,3.71176,3.61172,s,,,,,,0.7,3.35544e+07,0.75
"RHMurmur/4/4",1,91.7044,86.7035,s,,,,,,0.7,8.38861e+08,100
"RHMurmur/0/5",1,1.6112,1.61118,s,,,,,,0.9,9.32068e+06,0
"RHMurmur/1/5",1,2.25905,2.259,s,,,,,,0.9,1.11848e+07,0.25
"RHMurmur/2/5",1,4.0902,4.09012,s,,,,,,0.9,1.67772e+07,0.5
"RHMurmur/3/5",1,9.36008,9.35999,s,,,,,,0.9,3.35544e+07,0.75
"RHMurmur/4/5",1,260.26,260.257,s,,,,,,0.9,8.38861e+08,100
"Chained8Mult/0/0",1,0.613173,0.613153,s,,,,,,0.25,9.32068e+06,0
"Chained8Mult/1/0",1,0.771744,0.771739,s,,,,,,0.25,1.11848e+07,0.25
"Chained8Mult/2/0",1,1.24164,1.24162,s,,,,,,0.25,1.67772e+07,0.5
"Chained8Mult/0/1",1,0.62914,0.629124,s,,,,,,0.35,9.32068e+06,0
"Chained8Mult/1/1",1,0.777462,0.777438,s,,,,,,0.35,1.11848e+07,0.25
