2022-03-29T15:31:24+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 1.00, 0.88, 0.52
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"Chained24MAdd/2/0/iterations:1",1,0.181529,0.181527,s,,,,,,0.25,4.1943e+06,0.75
"Chained24MAdd/0/1/iterations:1",1,0.120179,0.120169,s,,,,,,0.35,1.95734e+06,0.25
"Chained24MAdd/1/1/iterations:1",1,0.181134,0.181124,s,,,,,,0.35,2.93601e+06,0.5
"Chained24MAdd/2/1/iterations:1",1,0.354372,0.354333,s,,,,,,0.35,5.87202e+06,0.75
"Chained24MAdd/0/2/iterations:1",1,0.161239,0.161237,s,,,,,,0.45,2.51658e+06,0.25
"Chained24MAdd/1/2/iterations:1",1,0.242416,0.242386,s,,,,,,0.45,3.77487e+06,0.5
"Chained24MAdd/2/2/iterations:1",1,0.490055,0.490034,s,,,,,,0.45,7.54974e+06,0.75
"Chained24MAdd/0/3/iterations:1",1,0.197151,0.19715,s,,,,,,0.5,2.7962e+06,0.25
"Chained24MAdd/1/3/iterations:1",1,0.30158,0.301565,s,,,,,,0.5,4.1943e+06,0.5
"Chained24MAdd/2/3/iterations:1",1,0.611273,0.611251,s,,,,,,0.5,8.38861e+06,0.75
"Chained24Mult/0/0/iterations:1",1,0.0640983,0.0640973,s,,,,,,0.25,1.3981e+06,0.25
"Chained24Mult/1/0/iterations:1",1,0.0951213,0.0951201,s,,,,,,0.25,2.09715e+06,0.5
"Chained24Mult/2/0/iterations:1",1,0.183513,0.18351,s,,,,,,0.25,4.1943e+06,0.75
"Chained24Mult/0/1/iterations:1",1,0.122334,0.122333,s,,,,,,0.35,1.95734e+06,0.25
"Chained24Mult/1/1/iterations:1",1,0.184094,0.184092,s,,,,,,0.35,2.93601e+06,0.5
"Chained24Mult/2/1/iterations:1",1,0.361072,0.361032,s,,,,,,0.35,5.87202e+06,0.75
"Chained24Mult/0/2/iterations:1",1,0.164187,0.164177,s,,,,,,0.45,2.51658e+06,0.25
"Chained24Mult/1/2/iterations:1",1,0.252444,0.252428,s,,,,,,0.45,3.77487e+06,0.5
"Chained24Mult/2/2/iterations:1",1,0.508051,0.508022,s,,,,,,0.45,7.54974e+06,0.75
"Chained24Mult/0/3/iterations:1",1,0.200567,0.200556,s,,,,,,0.5,2.7962e+06,0.25
"Chained24Mult/1/3/iterations:1",1,0.30434,0.304327,s,,,,,,0.5,4.1943e+06,0.5
"Chained24Mult/2/3/iterations:1",1,0.615671,0.615646,s,,,,,,0.5,8.38861e+06,0.75
"Chained24Murmur/0/0/iterations:1",1,0.104682,0.10468,s,,,,,,0.25,1.3981e+06,0.25
"Chained24Murmur/1/0/iterations:1",1,0.148586,0.148584,s,,,,,,0.25,2.09715e+06,0.5
"Chained24Murmur/2/0/iterations:1",1,0.280386,0.280374,s,,,,,,0.25,4.1943e+06,0.75
"Chained24Murmur/0/1/iterations:1",1,0.174164,0.174152,s,,,,,,0.35,1.95734e+06,0.25
"Chained24Murmur/1/1/iterations:1",1,0.252934,0.252931,s,,,,,,0.35,2.93601e+06,0.5
"Chained24Murmur/2/1/iterations:1",1,0.484161,0.484129,s,,,,,,0.35,5.87202e+06,0.75
"Chained24Murmur/0/2/iterations:1",1,0.259389,0.259365,s,,,,,,0.45,2.51658e+06,0.25
"Chained24Murmur/1/2/iterations:1",1,0.38383,0.38381,s,,,,,,0.45,3.77487e+06,0.5
"Chained24Murmur/2/2/iterations:1",1,0.745773,0.745726,s,,,,,,0.45,7.54974e+06,0.75
"Chained24Murmur/0/3/iterations:1",1,0.306748,0.306715,s,,,,,,0.5,2.7962e+06,0.25
"Chained24Murmur/1/3/iterations:1",1,0.457654,0.457584,s,,,,,,0.5,4.1943e+06,0.5
"Chained24Murmur/2/3/iterations:1",1,0.895617,0.895568,s,,,,,,0.5,8.38861e+06,0.75
"Chained24Tab/0/0/iterations:1",1,0.123939,0.123931,s,,,,,,0.25,1.3981e+06,0.25
"Chained24Tab/1/0/iterations:1",1,0.176304,0.176293,s,,,,,,0.25,2.09715e+06,0.5
"Chained24Tab/2/0/iterations:1",1,0.333271,0.333251,s,,,,,,0.25,4.1943e+06,0.75
"Chained24Tab/0/1/iterations:1",1,0.202694,0.202691,s,,,,,,0.35,1.95734e+06,0.25
"Chained24Tab/1/1/iterations:1",1,0.29736,0.297334,s,,,,,,0.35,2.93601e+06,0.5
"Chained24Tab/2/1/iterations:1",1,0.573548,0.573502,s,,,,,,0.35,5.87202e+06,0.75
"Chained24Tab/0/2/iterations:1",1,0.297532,0.297512,s,,,,,,0.45,2.51658e+06,0.25
