2022-03-29T20:25:29+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.17, 0.04, 0.11
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"LPMAdd/1/5/iterations:1",1,0.874622,0.874567,s,,,,,,0.9,8.38861e+06,0.5
"LPMAdd/2/5/iterations:1",1,2.2486,2.24851,s,,,,,,0.9,1.67772e+07,0.75
"LPMult/0/0/iterations:1",1,0.271502,0.271486,s,,,,,,0.25,5.59241e+06,0.25
"LPMult/1/0/iterations:1",1,0.421512,0.421495,s,,,,,,0.25,8.38861e+06,0.5
"LPMult/2/0/iterations:1",1,0.820033,0.819996,s,,,,,,0.25,1.67772e+07,0.75
"LPMult/0/1/iterations:1",1,0.26803,0.268027,s,,,,,,0.35,5.59241e+06,0.25
"LPMult/1/1/iterations:1",1,0.426117,0.426084,s,,,,,,0.35,8.38861e+06,0.5
"LPMult/2/1/iterations:1",1,0.877906,0.877845,s,,,,,,0.35,1.67772e+07,0.75
"LPMult/0/2/iterations:1",1,0.267827,0.267807,s,,,,,,0.45,5.59241e+06,0.25
"LPMult/1/2/iterations:1",1,0.44657,0.446566,s,,,,,,0.45,8.38861e+06,0.5
"LPMult/2/2/iterations:1",1,0.948882,0.948834,s,,,,,,0.45,1.67772e+07,0.75
"LPMult/0/3/iterations:1",1,0.259542,0.259539,s,,,,,,0.5,5.59241e+06,0.25
"LPMult/1/3/iterations:1",1,0.450145,0.450129,s,,,,,,0.5,8.38861e+06,0.5
"LPMult/2/3/iterations:1",1,0.991783,0.991747,s,,,,,,0.5,1.67772e+07,0.75
"LPMult/0/4/iterations:1",1,0.271622,0.271594,s,,,,,,0.7,5.59241e+06,0.25
"LPMult/1/4/iterations:1",1,0.496472,0.496456,s,,,,,,0.7,8.38861e+06,0.5
"LPMult/2/4/iterations:1",1,1.10304,1.10299,s,,,,,,0.7,1.67772e+07,0.75
"LPMult/0/5/iterations:1",1,0.402462,0.402455,s,,,,,,0.9,5.59241e+06,0.25
"LPMult/1/5/iterations:1",1,0.89026,0.890217,s,,,,,,0.9,8.38861e+06,0.5
"LPMult/2/5/iterations:1",1,2.27364,2.27354,s,,,,,,0.9,1.67772e+07,0.75
"LPMurmur/0/0/iterations:1",1,0.307733,0.307708,s,,,,,,0.25,5.59241e+06,0.25
"LPMurmur/1/0/iterations:1",1,0.491106,0.4911,s,,,,,,0.25,8.38861e+06,0.5
"LPMurmur/2/0/iterations:1",1,0.946448,0.946407,s,,,,,,0.25,1.67772e+07,0.75
"LPMurmur/0/1/iterations:1",1,0.33084,0.330815,s,,,,,,0.35,5.59241e+06,0.25
"LPMurmur/1/1/iterations:1",1,0.549089,0.549069,s,,,,,,0.35,8.38861e+06,0.5
"LPMurmur/2/1/iterations:1",1,1.10518,1.10513,s,,,,,,0.35,1.67772e+07,0.75
"LPMurmur/0/2/iterations:1",1,0.368326,0.368318,s,,,,,,0.45,5.59241e+06,0.25
"LPMurmur/1/2/iterations:1",1,0.643033,0.643005,s,,,,,,0.45,8.38861e+06,0.5
"LPMurmur/2/2/iterations:1",1,1.33856,1.33847,s,,,,,,0.45,1.67772e+07,0.75
"LPMurmur/0/3/iterations:1",1,0.392214,0.39221,s,,,,,,0.5,5.59241e+06,0.25
"LPMurmur/1/3/iterations:1",1,0.70124,0.701191,s,,,,,,0.5,8.38861e+06,0.5
"LPMurmur/2/3/iterations:1",1,1.48572,1.48567,s,,,,,,0.5,1.67772e+07,0.75
"LPMurmur/0/4/iterations:1",1,0.54295,0.542898,s,,,,,,0.7,5.59241e+06,0.25
"LPMurmur/1/4/iterations:1",1,1.02747,1.02743,s,,,,,,0.7,8.38861e+06,0.5
"LPMurmur/2/4/iterations:1",1,2.29336,2.29326,s,,,,,,0.7,1.67772e+07,0.75
"LPMurmur/0/5/iterations:1",1,1.18772,1.18767,s,,,,,,0.9,5.59241e+06,0.25
"LPMurmur/1/5/iterations:1",1,2.55689,2.55678,s,,,,,,0.9,8.38861e+06,0.5
"LPMurmur/2/5/iterations:1",1,6.52933,6.52907,s,,,,,,0.9,1.67772e+07,0.75
"LPTab/0/0/iterations:1",1,0.344493,0.344478,s,,,,,,0.25,5.59241e+06,0.25
"LPTab/1/0/iterations:1",1,0.559222,0.559189,s,,,,,,0.25,8.38861e+06,0.5
"LPTab/2/0/iterations:1",1,1.10562,1.10556,s,,,,,,0.25,1.67772e+07,0.75
"LPTab/0/1/iterations:1",1,0.366597,0.366577,s,,,,,,0.35,5.59241e+06,0.25
"LPTab/1/1/iterations:1",1,0.610856,0.610828,s,,,,,,0.35,8.38861e+06,0.5
"LPTab/2/1/iterations:1",1,1.23566,1.2356,s,,,,,,0.35,1.67772e+07,0.75
"LPTab/0/2/iterations:1",1,0.401266,0.401244,s,,,,,,0.45,5.59241e+06,0.25
"LPTab/1/2/iterations:1",1,0.69994,0.699913,s,,,,,,0.45,8.38861e+06,0.5
"LPTab/2/2/iterations:1",1,1.45521,1.45514,s,,,,,,0.45,1.67772e+07,0.75
"LPTab/0/3/iterations:1",1,0.424651,0.42464,s,,,,,,0.5,5.59241e+06,0.25
"LPTab/1/3/iterations:1",1,0.756401,0.756349,s,,,,,,0.5,8.38861e+06,0.5
"LPTab/2/3/iterations:1",1,1.60055,1.60049,s,,,,,,0.5,1.67772e+07,0.75
"LPTab/0/4/iterations:1",1,0.567491,0.56746,s,,,,,,0.7,5.59241e+06,0.25
"LPTab/1/4/iterations:1",1,1.05905,1.059,s,,,,,,0.7,8.38861e+06,0.5
