2022-03-26T00:04:55+00:00
Running ./Lookup_benchmark_sparse
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.08, 0.07, 0.09
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"RHTab/2/4",1,3.53779,3.53763,s,,,,,,0.7,3.35544e+07,0.5
"RHTab/3/3",1,5.82974,5.8295,s,,,,,,0.5,6.71089e+07,0.75
"RHTab/4/3",1,70.7522,70.7495,s,,,,,,0.5,8.38861e+08,100
"RHTab/3/4",1,7.24237,7.24209,s,,,,,,0.7,6.71089e+07,0.75
"RHTab/4/4",1,91.9744,91.971,s,,,,,,0.7,8.38861e+08,100
"RHTab/0/5",1,2.66785,2.66775,s,,,,,,0.9,1.72961e+07,0
"RHTab/1/5",1,4.35895,4.35877,s,,,,,,0.9,2.23696e+07,0.25
"RHTab/2/5",1,7.95069,7.95038,s,,,,,,0.9,3.35544e+07,0.5
"RHTab/3/5",1,18.3138,18.3131,s,,,,,,0.9,6.71089e+07,0.75
"RHTab/4/5",1,268.095,268.085,s,,,,,,0.9,8.38861e+08,100
"Chained8MultAdd/0/0",1,1.33955,1.33949,s,,,,,,0.25,1.72961e+07,0
"Chained8MultAdd/1/0",1,1.78327,1.78319,s,,,,,,0.25,2.23696e+07,0.25
"Chained8MultAdd/2/0",1,2.75059,2.75049,s,,,,,,0.25,3.35544e+07,0.5
"Chained8MultAdd/0/1",1,1.27566,1.27561,s,,,,,,0.35,1.72961e+07,0
"Chained8MultAdd/1/1",1,1.69684,1.69678,s,,,,,,0.35,2.23696e+07,0.25
